,track_uri,track_name,track_pop,artist_uri,artist_name,artist_pop,artist_genres,album,album_uri
200,1qYZF0JEvDcfNXYZDFXlqx,Lovers In A Past Life (with Rag'n'Bone Man),51,7CajNmpbOovFoOoasH2HaY,Calvin Harris,84,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",Lovers In A Past Life (with Rag'n'Bone Man) [LP Giobbi Remix],spotify:album:6LnXGn4Jb2lSb819kklrgn
201,6imvV0Qnsvi94rx1AatykZ,Where They At,55,6vXTefBL93Dj5IqAWq6OTv,French Montana,73,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mac & Cheese 5,spotify:album:5eNbrlazXci6OR5uQeFfV3
202,1KZMADaUryc80vEmAjnLJ9,Thank You (Not So Bad) - Extended,50,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,71,"['belgian dance', 'belgian edm', 'big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",Thank You (Not So Bad),spotify:album:2F0QTLIDxftmqszP8PwzuW
203,4g5DAUp5c4t9kvskBminAP,Green & Gold (feat. Charlotte Plank & Riko Dan),35,4WN5naL3ofxrVBgFpguzKo,Rudimental,70,"['pop dance', 'uk dance', 'uk funky']",Green & Gold (feat. Charlotte Plank & Riko Dan) [Darren Styles Remix],spotify:album:23E25lmntiooL6KRV9rSmP
204,71BqtTAdJHmoN3wIrGx7rQ,Green & Gold (feat. Charlotte Plank & Riko Dan),29,4WN5naL3ofxrVBgFpguzKo,Rudimental,70,"['pop dance', 'uk dance', 'uk funky']",Green & Gold (feat. Charlotte Plank & Riko Dan) [Champion Remix],spotify:album:1kexuY5YJQXRtjghtRdRMy
205,62iX6bbxe9T81LrNwqre3p,"yes, and? - Jonas Blue Remix",44,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92,['pop'],"yes, and? (remixes)",spotify:album:0kHBlnc69hLOSyXAZn2yeX
206,4sZPnAdiIrjU2I5pUzYxSw,Thank You (Not So Bad),52,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,71,"['belgian dance', 'belgian edm', 'big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",Thank You (Not So Bad),spotify:album:2F0QTLIDxftmqszP8PwzuW
207,708gCdwN3T84CSvJN5qjIp,u & the tin man,44,5MjcGshMggPgIHinIUDaX0,LØLØ,50,"['alt z', 'canadian pop']",u & the tin man,spotify:album:6v03FgC4opzoTpphB0JOIg
208,2RqZ8JUBXP4C0nzttGnTL1,Avec classe (feat. Aya Nakamura & Trinix),75,2GBDOaCl73BVUs2RerIme7,Corneille,56,['french pop'],Avec classe (feat. Aya Nakamura & Trinix),spotify:album:2PeOwsFqU4M5IabYcuMnAL
209,1DEKs02MT6zYDEeeCLJ0Y6,Hearts and Flowers,44,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,73,"['dance pop', 'pop', 'urban contemporary']",This Is Me...Now,spotify:album:22B2vyeQD9MWvsuLDU3yCt
210,4447WSwIe8Q9LNKIh7kZDQ,Break,49,1aEYCT7t18aM3VvM6y8oVR,Alkaline Trio,55,"['chicago punk', 'emo', 'pop punk', 'punk', 'skate punk']","Blood, Hair, And Eyeballs",spotify:album:3BQK669H6FrqGVd7YtxNIs
211,1WHDOr19zyyqu6XXIvdgfX,Morena De Goiânia - Ao Vivo,79,1LIuN7ov1IBQDdLsU83ojl,Hugo & Guilherme,75,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",062 (Ao Vivo),spotify:album:2BvTUSzjyRiATeuIPicQPY
212,4KfyHJr7HqojRNTzyMl67T,Bonnie & I,39,1INuLZXjjVbcJRyWvD1iSq,Jack & Jack,56,"['pop', 'teen pop']",Home,spotify:album:4riI3YeCVOSwLg6AVlIEO3
213,0vhxITfBNsA3nBPbu7lRhP,Seek Love (On The Beach),67,0NGAZxHanS9e0iNHpR8f2W,Alok,78,"['electro house', 'pop nacional', 'slap house']",Seek Love (On The Beach) (feat. Amanda Wilson & York),spotify:album:2Ml22QFYxVvnnz7Me8i21O
214,3hHMzB7MDbmj9DYVHqju9T,Lovers In A Past Life (with Rag'n'Bone Man) - Felix Jaehn Remix,62,7CajNmpbOovFoOoasH2HaY,Calvin Harris,84,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",Lovers In A Past Life (with Rag'n'Bone Man) [Felix Jaehn Remix],spotify:album:5nUzwTEVEA9BWtlxMJdyuY
215,60wHAXAJYhz6KYECa74fKv,Water and Bone,35,0SLXOHoqcGPOsH9RZETtp1,7 Hills Worship,49,"['pop worship', 'worship']",Water and Bone,spotify:album:2vhke2EvqX8cI7VOm3b08Z
216,3OcKQpmCSAc98kjSc0E7DC,"Me, Myself & Your Eyes",36,61S5H9Lxn1PDUvu1TV0kCX,Knox,55,['singer-songwriter pop'],Change Your Mind,spotify:album:4CnceuWVsiNQmneTfgc3nc
217,0q2ZwaD697dTrD2Fq5jcvU,Straight and Narrow - Live,41,08GfvCW09pv2QP4y9sle2a,Sam Barber,65,['modern country pop'],Live EP 001,spotify:album:46Wz0JFGscUG5rbo5CEmZe
218,6PclnzE0BUZCBfgWqWZpXz,Dancing and Crying,42,4zxvC7CRGvggq9EWXOpwAo,Kiesza,52,"['electropop', 'pop edm']",Dancing and Crying,spotify:album:3oMxQY4fUv2Y39BeE2qQXd
219,55FiAsJewSFQOrGBZNdBXB,Strauss & Co. - Live,26,3hJv5p2HwekJysNB2NDnEC,André Rieu,61,"['easy listening', 'operatic pop', 'pop violin']",Love Is All Around (Live),spotify:album:5b0u2tVvIBt5lmoNT51F7A
220,3r0unhAv3sxW7wOO16IFWW,Femme Fatale (feat. Coi Leray & Kaliii),47,02kJSzxNuaWGqwubyUba0Z,G-Eazy,76,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",Femme Fatale (feat. Coi Leray & Kaliii),spotify:album:1TMuOsuSFwbPBGDsuK1bbr
221,1PFB2nD81Isk7X6ZtQMGKY,Jack and Diet Coke,37,4oCk0xbmAtqXZFzXtH3AgF,Redferrin,56,['modern country pop'],Old No. 7,spotify:album:6xbAU0Dd22IURpRcpHy0lj
222,5d2gjfU0r3r38KSEpLdc1J,Blood And Butter,42,4Ge8xMJNwt6EEXOzVXju9a,Caroline Polachek,59,"['art pop', 'escape room', 'indie pop', 'indietronica']","Desire, I Want To Turn Into You: Everasking Edition",spotify:album:25ktFe8igqIwv9aRbkdnTS
223,7zVv9b6OHWjumvA4nZKXUR,"What Happened to You, Son?",48,4I2BJf80C0skQpp1sQmA0h,Belle and Sebastian,55,"['alternative rock', 'baroque pop', 'chamber pop', 'indie rock', 'melancholia', 'scottish indie', 'scottish rock', 'singer-songwriter', 'twee pop']","What Happened to You, Son?",spotify:album:1ZMvxAEsE0m5dBGtNBELvO
224,3u8NmmnHh1lf91CNy8weu3,Black and Blue,36,7kplJl06UmldxLKseURAYi,Warren Zeiders,68,['modern country pop'],Pretty Little Poison (Deluxe),spotify:album:7xY5v6aZvo4YZBOZSJbrDa
225,2C5JOOpoCqIykysmepkvyg,Thank You (Not So Bad) - Dimitri Vegas x Piero Pirupa Remix,49,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,71,"['belgian dance', 'belgian edm', 'big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",Thank You (Not So Bad),spotify:album:2F0QTLIDxftmqszP8PwzuW
226,1mjnFCE5vwFOJqe4PCsoMH,Versions Of You,48,1aEYCT7t18aM3VvM6y8oVR,Alkaline Trio,55,"['chicago punk', 'emo', 'pop punk', 'punk', 'skate punk']","Blood, Hair, And Eyeballs",spotify:album:3BQK669H6FrqGVd7YtxNIs
